"userid","kanji","characterdataid","time","tries","helps","audio","iteration","session","strokes","experience","sessioniteration","ntries","nhelps"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",436,"2014-07-14 18:57:43","1.333333333","1",TRUE,2,0,3,0,2,"3.999999999","3"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",437,"2014-07-14 18:57:53","1","0",FALSE,3,0,3,0,3,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",438,"2014-07-14 18:58:14","2","0.3333333333",TRUE,7,0,3,0,7,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",440,"2014-07-14 18:58:51","1.333333333","0.6666666667",TRUE,3,0,3,0,3,"3.999999999","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",441,"2014-07-14 18:59:08","1","0.25",FALSE,2,0,4,0,2,"4","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",442,"2014-07-14 18:59:30","3","0.3333333333",TRUE,4,0,3,0,4,"9","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",443,"2014-07-14 18:59:53","3","0.6666666667",TRUE,8,0,3,0,8,"9","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",444,"2014-07-14 19:00:16","1.75","0.75",TRUE,2,0,4,0,2,"7.00","3.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",445,"2014-07-14 19:00:31","1.666666667","0.6666666667",TRUE,5,0,3,0,5,"5.000000001","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",446,"2014-07-14 19:00:58","2.2","0.2",FALSE,6,0,5,0,6,"11.0","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",447,"2014-07-14 19:01:10","1.333333333","0",TRUE,6,0,3,0,6,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",448,"2014-07-14 19:01:24","1.25","0.5",TRUE,3,0,4,0,3,"5.00","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",449,"2014-07-14 19:01:37","1.666666667","0",TRUE,9,0,3,0,9,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",450,"2014-07-14 19:01:50","1","0.3333333333",TRUE,7,0,3,0,7,"3","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",451,"2014-07-14 19:02:02","2","0",TRUE,10,0,3,0,10,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",452,"2014-07-14 19:02:16","1.666666667","0",TRUE,8,0,3,0,8,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",453,"2014-07-14 19:02:25","1.333333333","0",TRUE,11,0,3,0,11,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",454,"2014-07-14 19:02:39","1.666666667","0.3333333333",FALSE,9,0,3,0,9,"5.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",455,"2014-07-14 19:03:15","2.125","0.5",TRUE,2,0,8,0,2,"17.000","4.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",456,"2014-07-14 19:03:34","1.5","0.5",TRUE,5,0,4,0,5,"6.0","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",457,"2014-07-14 19:04:02","2.5","0.5",TRUE,4,0,4,0,4,"10.0","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",460,"2014-07-14 19:59:21","1","0",TRUE,12,0,3,0,12,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",461,"2014-07-14 19:59:41","2.25","0.25",TRUE,5,0,4,0,5,"9.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",462,"2014-07-14 19:59:57","2.666666667","0.6666666667",TRUE,9,0,3,0,9,"8.000000001","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",463,"2014-07-14 20:00:16","1.5","0.5",TRUE,6,0,4,0,6,"6.0","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",464,"2014-07-14 20:00:35","2.333333333","0.6666666667",TRUE,10,0,3,0,10,"6.999999999","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",465,"2014-07-14 20:00:52","1.75","0.25",TRUE,7,0,4,0,7,"7.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",466,"2014-07-14 20:01:07","2","0.3333333333",TRUE,11,0,3,0,11,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",467,"2014-07-14 20:02:08","3.5","3",TRUE,3,0,8,0,3,"28.0","24"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",468,"2014-07-14 20:02:33","2.333333333","0.3333333333",TRUE,12,0,3,0,12,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",469,"2014-07-14 20:02:45","2.666666667","0",FALSE,10,0,3,0,10,"8.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",470,"2014-07-14 20:03:05","1.25","0.375",TRUE,4,0,8,0,4,"10.00","3.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",471,"2014-07-14 20:03:20","1.5","0.25",TRUE,8,0,4,0,8,"6.0","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",472,"2014-07-14 20:03:43","1.625","0.25",TRUE,5,0,8,0,5,"13.000","2.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",473,"2014-07-14 20:03:59","1.5","0",TRUE,6,0,4,0,6,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",474,"2014-07-14 20:04:11","1","0",TRUE,13,0,3,0,13,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",475,"2014-07-14 20:04:24","2","0.25",TRUE,9,0,4,0,9,"8","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",476,"2014-07-14 20:15:53","2","0",FALSE,11,0,3,0,11,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",477,"2014-07-14 20:16:08","1.666666667","1",FALSE,4,0,3,0,4,"5.000000001","3"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",478,"2014-07-14 20:16:35","1.625","0.125",TRUE,6,0,8,0,6,"13.000","1.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",479,"2014-07-14 20:16:46","1","0",FALSE,5,0,3,0,5,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",480,"2014-07-14 20:17:02","2","0.3333333333",TRUE,14,0,3,0,14,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",481,"2014-07-14 20:17:10","1","0",FALSE,6,0,3,0,6,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",482,"2014-07-14 20:17:28","2","0.6666666667",FALSE,12,0,3,0,12,"6","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",483,"2014-07-14 20:17:48","2.25","0.25",TRUE,10,0,4,0,10,"9.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",484,"2014-07-14 20:18:03","3","0",FALSE,13,0,3,0,13,"9","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",485,"2014-07-14 20:18:11","1","0",FALSE,7,0,3,0,7,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",486,"2014-07-14 20:18:54","5","1",FALSE,7,0,5,0,7,"25","5"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",521,"2014-07-14 21:14:08","5","0.6",FALSE,8,0,5,0,8,"25","3.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",522,"2014-07-14 21:15:30","2.25","0.25",TRUE,7,0,4,0,7,"9.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",523,"2014-07-14 21:16:00","1.333333333","0",FALSE,14,0,3,0,14,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",524,"2014-07-14 21:16:14","1.5","0",TRUE,8,0,4,0,8,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",525,"2014-07-14 21:17:03","6.2","0.4",FALSE,9,0,5,0,9,"31.0","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",526,"2014-07-14 21:17:24","1.375","0.125",TRUE,7,0,8,0,7,"11.000","1.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",527,"2014-07-14 21:17:45","2","0.2",FALSE,10,0,5,0,10,"10","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",528,"2014-07-14 21:17:58","1.25","0",TRUE,9,0,4,0,9,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",529,"2014-07-14 21:18:19","2.2","0",FALSE,11,0,5,0,11,"11.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",530,"2014-07-14 21:18:34","1.25","0",TRUE,10,0,4,0,10,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",531,"2014-07-14 21:19:06","4","0.2",FALSE,12,0,5,0,12,"20","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",532,"2014-07-14 21:19:23","3","0",FALSE,15,0,3,0,15,"9","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",533,"2014-07-14 21:19:48","3.333333333","0",TRUE,15,0,3,0,15,"9.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",534,"2014-07-14 21:20:01","2","0",FALSE,16,0,3,0,16,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",535,"2014-07-14 21:20:16","1.666666667","0.3333333333",TRUE,16,0,3,0,16,"5.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",536,"2014-07-14 21:20:39","2.8","0",FALSE,13,0,5,0,13,"14.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",537,"2014-07-14 21:20:48","1.333333333","0",FALSE,17,0,3,0,17,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",538,"2014-07-14 21:21:02","1.4","0.2",FALSE,14,0,5,0,14,"7.0","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",539,"2014-07-14 21:21:27","2.666666667","0.3333333333",TRUE,17,0,3,0,17,"8.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",540,"2014-07-14 21:21:38","1.4","0",FALSE,15,0,5,0,15,"7.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",541,"2014-07-14 21:22:07","5","0.3333333333",TRUE,18,0,3,0,18,"15","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",542,"2014-07-14 21:22:31","1.375","0.125",TRUE,8,0,8,0,8,"11.000","1.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",543,"2014-07-14 21:22:42","1","0",TRUE,19,0,3,0,19,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",544,"2014-07-14 21:22:52","1.666666667","0",FALSE,18,0,3,0,18,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",545,"2014-07-14 21:23:03","1","0",TRUE,11,0,4,0,11,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",546,"2014-07-14 21:23:16","1.5","0",TRUE,11,0,4,0,11,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",547,"2014-07-14 21:23:35","1.25","0",TRUE,9,0,8,0,9,"10.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",548,"2014-07-14 21:23:49","1.333333333","0.3333333333",TRUE,20,0,3,0,20,"3.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",549,"2014-07-14 21:24:01","1.25","0",TRUE,12,0,4,0,12,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",550,"2014-07-14 21:24:17","2.333333333","0",TRUE,21,0,3,0,21,"6.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",551,"2014-07-14 21:24:29","1.25","0.5",FALSE,3,0,4,0,3,"5.00","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",552,"2014-07-14 21:24:45","2","0",TRUE,22,0,3,0,22,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",553,"2014-07-14 21:24:55","1.25","0",TRUE,13,0,4,0,13,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",554,"2014-07-14 21:25:04","1","0",TRUE,23,0,3,0,23,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",555,"2014-07-14 21:25:17","2.333333333","0.3333333333",TRUE,13,0,3,0,13,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",556,"2014-07-14 21:25:27","1","0",FALSE,19,0,3,0,19,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",557,"2014-07-14 21:25:35","1","0",TRUE,24,0,3,0,24,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",558,"2014-07-14 21:25:43","1.25","0",TRUE,14,0,4,0,14,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",559,"2014-07-14 21:25:56","1.5","0",FALSE,4,0,4,0,4,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",560,"2014-07-14 21:26:15","1.75","0.25",TRUE,12,0,4,0,12,"7.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",561,"2014-07-14 21:26:28","1.75","0.25",FALSE,5,0,4,0,5,"7.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",562,"2014-07-14 21:26:35","1","0",FALSE,2,0,3,0,2,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",563,"2014-07-14 21:26:44","1","0",FALSE,6,0,4,0,6,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",564,"2014-07-14 21:26:55","2","0.3333333333",TRUE,14,0,3,0,14,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",565,"2014-07-14 21:27:12","2.666666667","0.3333333333",FALSE,8,0,3,0,8,"8.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",566,"2014-07-14 21:27:33","2","0",FALSE,16,0,5,0,16,"10","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1048,"2014-07-15 12:23:49","2.666666667","0",FALSE,20,1,3,0,1,"8.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1049,"2014-07-15 12:24:13","2","0.2",FALSE,17,1,5,0,1,"10","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1050,"2014-07-15 12:24:23","1","0",FALSE,21,1,3,0,2,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1051,"2014-07-15 12:24:35","2","0",FALSE,9,1,3,0,1,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1052,"2014-07-15 12:24:43","1","0",FALSE,22,1,3,0,3,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1053,"2014-07-15 12:25:07","1.5","0.125",TRUE,10,1,8,0,1,"12.0","1.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1054,"2014-07-15 12:27:15","2","0.3333333333",FALSE,10,1,3,0,2,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1055,"2014-07-15 12:27:36","2.666666667","0.6666666667",TRUE,15,1,3,0,1,"8.000000001","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1056,"2014-07-15 12:27:50","2.333333333","0.3333333333",FALSE,11,1,3,0,3,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1057,"2014-07-15 12:28:01","1.333333333","0",FALSE,23,1,3,0,4,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1058,"2014-07-15 12:28:13","1.333333333","0",FALSE,12,1,3,0,4,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1059,"2014-07-15 12:28:30","2.333333333","0.3333333333",TRUE,16,1,3,0,2,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1060,"2014-07-15 12:28:39","1","0.3333333333",TRUE,25,1,3,0,1,"3","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1061,"2014-07-15 12:28:59","4","0.3333333333",TRUE,17,1,3,0,3,"12","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1062,"2014-07-15 12:29:10","2","0.3333333333",FALSE,13,1,3,0,5,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1063,"2014-07-15 12:29:30","2.2","0",FALSE,18,1,5,0,2,"11.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1064,"2014-07-15 12:29:39","1","0",FALSE,14,1,3,0,6,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1065,"2014-07-15 12:30:00","2.4","0.2",FALSE,19,1,5,0,3,"12.0","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1066,"2014-07-15 12:30:17","3","0.3333333333",TRUE,18,1,3,0,4,"9","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1067,"2014-07-15 12:30:26","1","0",FALSE,15,1,3,0,7,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1068,"2014-07-15 12:30:35","1.333333333","0",TRUE,19,1,3,0,5,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1069,"2014-07-15 12:30:53","2.75","0.25",TRUE,15,1,4,0,1,"11.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1070,"2014-07-15 12:31:01","1","0",TRUE,20,1,3,0,6,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1071,"2014-07-15 12:31:15","1.2","0",FALSE,20,1,5,0,4,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1072,"2014-07-15 12:31:25","1.25","0",TRUE,16,1,4,0,2,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1073,"2014-07-15 12:31:37","2","0.25",FALSE,7,1,4,0,1,"8","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1074,"2014-07-15 12:31:59","1.75","0.25",TRUE,11,1,8,0,2,"14.00","2.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1075,"2014-07-15 12:32:11","1.4","0",FALSE,21,1,5,0,5,"7.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1076,"2014-07-15 12:32:21","1.25","0",TRUE,17,1,4,0,3,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1077,"2014-07-15 12:32:33","2.333333333","0",TRUE,21,1,3,0,7,"6.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1078,"2014-07-15 12:32:42","1.25","0",TRUE,18,1,4,0,4,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1079,"2014-07-15 12:33:00","2.333333333","0.3333333333",TRUE,22,1,3,0,8,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1080,"2014-07-15 12:33:10","1.5","0.25",FALSE,8,1,4,0,2,"6.0","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1081,"2014-07-15 12:33:20","1","0",TRUE,23,1,3,0,9,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1082,"2014-07-15 12:33:34","2.333333333","0.3333333333",TRUE,26,1,3,0,2,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1083,"2014-07-15 12:33:41","1.333333333","0",TRUE,24,1,3,0,10,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1084,"2014-07-15 12:34:03","1.875","0.25",TRUE,12,1,8,0,3,"15.000","2.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1085,"2014-07-15 12:34:11","1","0",TRUE,25,1,3,0,11,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1086,"2014-07-15 12:34:22","1.333333333","0",TRUE,27,1,3,0,3,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1087,"2014-07-15 12:34:39","2","0.4",FALSE,22,1,5,0,6,"10","2.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1088,"2014-07-15 12:34:46","1.333333333","0",TRUE,28,1,3,0,4,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1089,"2014-07-15 12:34:56","1","0",FALSE,23,1,5,0,7,"5","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1090,"2014-07-15 12:35:03","1","0",TRUE,29,1,3,0,5,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1091,"2014-07-15 12:35:16","1","0",TRUE,13,1,8,0,4,"8","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",1092,"2014-07-15 12:35:30","1.5","0",TRUE,13,1,4,0,1,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1093,"2014-07-15 12:35:38","1.25","0",FALSE,9,1,4,0,3,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1094,"2014-07-15 12:35:50","1.125","0",TRUE,14,1,8,0,5,"9.000","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1095,"2014-07-15 12:35:59","1.25","0.25",FALSE,10,1,4,0,4,"5.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1096,"2014-07-15 12:36:09","1.25","0.25",TRUE,19,1,4,0,5,"5.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1097,"2014-07-15 12:36:19","1","0",FALSE,11,1,4,0,5,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1098,"2014-07-15 12:36:30","1","0",FALSE,24,1,5,0,8,"5","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1099,"2014-07-15 12:36:38","1.666666667","0",TRUE,26,1,3,0,12,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",1100,"2014-07-15 12:36:45","1","0",FALSE,3,1,3,0,1,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1101,"2014-07-15 12:36:52","1","0",TRUE,27,1,3,0,13,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",1102,"2014-07-15 12:36:58","1.333333333","0",FALSE,4,1,3,0,2,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1103,"2014-07-15 12:37:14","1.333333333","0",FALSE,24,1,3,0,5,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",1104,"2014-07-15 12:37:25","1","0",TRUE,14,1,4,0,2,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",1105,"2014-07-15 12:37:31","1","0",FALSE,5,1,3,0,3,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1106,"2014-07-15 12:37:38","1.333333333","0",FALSE,16,1,3,0,8,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",1107,"2014-07-15 12:37:49","1.25","0",TRUE,15,1,4,0,3,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1430,"2014-07-16 13:48:18","2.333333333","0.3333333333",FALSE,17,1,3,0,9,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1431,"2014-07-16 13:48:36","2.666666667","0.3333333333",FALSE,18,1,3,0,10,"8.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1432,"2014-07-16 13:48:47","1","0",TRUE,20,1,4,0,6,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1433,"2014-07-16 13:48:57","1.333333333","0",FALSE,19,1,3,0,11,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1434,"2014-07-16 13:49:09","1","0",FALSE,25,1,5,0,9,"5","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1435,"2014-07-16 13:49:16","1.333333333","0",FALSE,20,1,3,0,12,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1436,"2014-07-16 13:49:30","1.666666667","0",TRUE,30,1,3,0,6,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1437,"2014-07-16 13:49:37","1.333333333","0",FALSE,21,1,3,0,13,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1438,"2014-07-16 13:50:04","1.375","0",TRUE,15,1,8,0,6,"11.000","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1439,"2014-07-16 13:50:39","2","0",TRUE,28,1,3,0,14,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1440,"2014-07-16 13:51:20","2","0.3333333333",FALSE,25,1,3,0,6,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1441,"2014-07-16 13:51:31","1.75","0",TRUE,21,1,4,0,7,"7.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1442,"2014-07-16 13:51:47","1.333333333","0",FALSE,26,1,3,0,7,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1443,"2014-07-16 13:51:54","1","0",FALSE,12,1,4,0,6,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1444,"2014-07-16 13:52:04","1","0",FALSE,22,1,3,0,14,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1445,"2014-07-16 13:52:12","1.666666667","0",TRUE,29,1,3,0,15,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1446,"2014-07-16 13:52:20","1.333333333","0",TRUE,31,1,3,0,7,"3.999999999","0"
